"x" "y" "pop"
353720.16045 6790608.15 58
353720.23045 6788883.54 3
353720.27045 6788179.08 4
353720.44045 6787460.24 2
353720.78045 6786406.26 32
353721.55045 6791637.46 1
353722.71045 6790354.68 3
353722.89045 6790961.72 4
353722.90045 6791230.75 2
353722.97045 6787316.81 4
353723.06045 6787308.78 1
353723.09045 6787436.87 4
353723.18045 6787699.57 8
353723.50045 6787357.48 1
353723.61045 6787299.09 4
353723.96045 6787349.3 1
353724.29045 6787329.43 3
353724.37045 6787339.91 1
353724.81045 6788146.42 2
353724.98045 6787688.97 3
353725.14045 6787365.98 4
353725.24045 6787061.45 6
353725.27045 6790641.7 3
353725.34045 6787375.13 4
353725.42045 6787454.09 2
353725.74045 6788945.93 5
353726.01045 6787418.71 4
353726.18045 6791776.94 1
353726.36045 6787409.76 4
353726.82045 6787396.48 4
353726.83045 6787385.3 2
353726.89045 6788860 2
353727.40045 6790704.53 11
353727.42045 6790785.45 3
353727.81045 6792531.96 3
353727.84045 6790908.58 1
353728.37045 6787959.27 217.5
353729.37045 6787428.73 3
353729.45045 6787750.49 3
353729.46045 6792485.07 1
353729.99045 6790631.78 1
353730.04045 6788182.21 3
353730.30045 6791644.3 1
353730.30045 6792545.54 1
353730.81045 6787850.18 89
353731.01045 6791902.05 4
353731.14045 6787284.83 2
353731.28045 6790111.68 2
353731.48045 6792335.32 2
353731.56045 6786637.95 225
353731.67045 6791878.54 2
353731.73045 6787302.66 4
353731.81045 6786903.56 164
353731.97045 6791914.88 3
353732.29045 6791928.12 2
353732.29045 6791941.58 2
353732.33045 6787294.58 2
353732.40045 6791954.73 2
353732.41045 6790961 3
353732.58045 6787447.92 5
353732.62045 6790180.19 32
353732.69045 6787093.87 2
353733.05045 6791968.09 2
353733.37045 6787329.58 1
353733.37045 6792347.58 4
353733.38045 6787120.12 2
353733.42045 6790772.83 5
353733.47045 6791980.91 4
353733.50045 6787071.8 2
353733.58045 6791837.02 2
353733.91045 6790350.24 2
353734.03045 6787080.81 2
353734.12045 6791994.36 2
353734.33045 6792008.15 3
353734.39045 6788271.16 2
353734.41045 6787110.29 2
353734.45045 6787063.19 1
353734.53045 6787088.66 2
353734.65045 6787339.61 2
353735.24045 6788262.92 2
353735.37045 6787101.48 3
353735.42045 6788922.59 13
353735.80045 6792355.88 4
353735.82045 6787349.64 2
353736.05045 6789611 2
353736.33045 6791566.45 2
353736.51045 6788840.63 5
353736.95045 6790800.41 20
353737.04045 6792361.4 4
353737.15045 6787217.77 1
353737.22045 6787359.24 2
353737.23045 6787669.21 4
353737.27045 6787388.42 2
353737.28045 6788117.64 2
353737.30045 6787369.93 4
353737.36045 6791630.42 3
353737.38045 6787379.54 1
353737.49045 6791785.1 3
353738.03045 6790908.31 3
353738.09045 6791615.57 2
353738.41045 6787411.19 5
353738.46045 6788157.59 2
353738.72045 6787424.29 5
353738.73045 6788050.47 4
353738.90045 6788185.19 2
353738.98045 6787401.58 3
353739.30045 6790682.77 4
353739.57045 6788238.44 2
353739.67045 6792369.1 4
353739.79045 6789599.64 10
353740.05045 6787763.68 3
353740.08045 6788813.81 5
353740.39045 6788830.82 3
353740.58045 6788401.86 2
353741.02045 6790720.42 2
353742.12045 6791527.57 2
353742.33045 6788884.96 1
353742.60045 6791813.79 2
353743.40045 6790108.01 1
353743.47045 6789626.38 5
353743.77045 6787662.97 4
353744.30045 6788898.06 1
353744.82045 6787735.86 2
353744.83045 6786500.55 44
353745.33045 6787217.47 3
353745.37045 6790869.55 2
353745.43045 6787690.16 3
353746.01045 6790343.64 6
353746.67045 6792036.02 2
353746.85045 6791570.2 2
353747.36045 6788876.84 2
353747.42045 6789863.67 6
353747.71045 6788009.58 2
353747.73045 6790626.58 2
353748.16045 6788196.19 2
353748.16045 6789742.04 12
353748.28045 6787442.76 3
353748.29045 6790000.72 3
353748.46045 6788160.46 1
353748.52045 6790960.38 2
353748.54045 6790704.04 4
353749.01045 6792389.2 2
353749.06045 6792394.58 2
353749.19045 6788864.42 1
353749.25045 6792376.84 2
353749.36045 6792382.67 3
353749.63045 6786392.99 15
353749.73045 6792780.01 2
353749.99045 6787658.87 2
353750.38045 6789850.87 2
353750.44045 6790919.88 2
353750.63045 6789689.19 13
353750.77045 6788297.02 1
353750.89045 6788044.39 5
353750.90045 6791532.79 3
353751.14045 6787712.48 2
353751.22045 6788350.56 2
353751.23045 6789871.64 4
353752.21045 6787768.28 2
353753.00045 6790698.9 2
353753.07045 6788181.57 1
353753.42045 6788268.92 2
353753.49045 6788075.54 5
353753.60045 6787217.23 2
353753.78045 6787649.69 4
353753.81045 6789660.31 6
353753.84045 6787434.64 2
353754.68045 6789596.31 1
353754.80045 6789673.32 6
353754.90045 6789882.36 7
353755.01045 6792284.08 2
353755.44045 6790104.99 5
353755.64045 6787567.55 3
353755.82045 6792411.53 1
353755.99045 6789719.63 2
353756.02045 6791081.28 25
353756.21045 6790938.33 4
353756.47045 6788252.56 10
353756.55045 6789727.85 2
353756.58045 6790336.13 5
353757.13045 6791542.47 4
353757.19045 6788404.42 3
353757.25045 6787548.79 8
353757.37045 6791097.11 38
353757.43045 6790144.93 2
353757.62045 6790037.37 4
353757.67045 6791132.13 38
353757.71045 6791114.66 13
353757.71045 6792424.6 2
353757.98045 6788154.73 13
353757.99045 6790999.14 210
353758.09045 6791147.95 38
353758.18045 6787656.01 4
353758.20045 6788852.17 4
353758.67045 6790960.16 5
353758.77045 6790611.52 2
353758.97045 6787690.08 3
353759.09045 6787667.26 4
353759.21045 6791579.31 4
353759.24045 6788025.44 1
353759.37045 6790083.69 6
353759.60045 6786468.79 146.5
353759.99545 6788834.2875 1
353760.12045 6788331.01 1
353760.34045 6787643.91 2
353760.45045 6789862.63 6
353760.57045 6788288.88 3
353760.67045 6788413.44 1
353761.27045 6789617.39 3
353761.34045 6792331.91 4
353761.62045 6787217.07 3
353761.63045 6787445.07 1
353761.91045 6787733.73 3
353762.23045 6787771.83 1
353762.38045 6787074.42 2
353762.58045 6788189.82 3
353763.10045 6789671.86 5
353763.16045 6789901.13 7
353763.31045 6790821.05 39
353763.77045 6788255.75 2
353763.96045 6787675.47 4
353764.09045 6790675.15 1
353764.22045 6790725.78 1
353764.39045 6790054.88 17
353764.51045 6787755.48 1
353765.02045 6789021.72 3
353765.07045 6791966.12 2
353765.19045 6788073.28 4
353765.38045 6788780.64 29
353765.47045 6787242.2 3
353765.64045 6791976.59 2
353766.20045 6792458.62 2
353766.45045 6787102.38 2
353766.53045 6787094.64 1
353766.81045 6788204.6 2
353766.86045 6787110.71 3
353767.04045 6791988.13 2
353767.10045 6792017.97 2
353767.25045 6790330.22 1
353767.31045 6792473.86 2
353767.33045 6787086.37 1
353767.67045 6792332.26 1
353767.68045 6791997.83 4
353767.74045 6792042.2 3
353767.75045 6788127.73 3
353767.95045 6791075.84 23
353768.24045 6787623.38 1
353768.32045 6792007.89 2
353768.63045 6786342.43 40
353768.80045 6788822.5 4
353769.27045 6792403.74 3
353769.36045 6792481.77 6
353769.58045 6789892.51 1
353769.70045 6787205.16 1
353769.79045 6792026.89 2
353769.99045 6787776.91 4
353770.03045 6789876.35 1
353770.06045 6788051.62 2
353770.28045 6790165.22 6
353770.38045 6787695.09 1
353770.53045 6792494.02 3
353770.64045 6786857.31 251
353770.69045 6790667.8 2
353770.80045 6792487.89 2
353771.24045 6790224.34 4
353771.33045 6792503.32 5
353771.56045 6787798.29 2
353771.67045 6787704.61 2
353771.83045 6790181.97 2
353772.22045 6790656.42 2
353772.71045 6790066.44 3
353772.77045 6787416.36 2
353772.82045 6790643.7 5
353772.84045 6792419.58 1
353772.85045 6788114.23 1
353773.02045 6787517.35 1
353773.29045 6792332.6 2
353773.34045 6789863.04 1
353773.61045 6788433.78 2
353773.92045 6791811.08 1
353774.16045 6787265.49 2
353774.46045 6792432.8 2
353774.93045 6787715.18 3
353774.97045 6789886.45 3
353775.11045 6787275.31 2
353775.54045 6790959.76 4
353775.85045 6788294.78 4
353775.89045 6790195.58 2
353776.19045 6787485.78 1
353776.32045 6790686.81 5
353776.58045 6787294.94 1
353776.79045 6786274.61 2
353776.80045 6788136.55 2
353776.83045 6787140.51 4
353777.01045 6789795.95 5
353777.02045 6787187.73 4
353777.07045 6791790.07 4
353777.63045 6787315.46 5
353777.64045 6792527.94 4
353777.98045 6787304.98 1
353778.39045 6788262.38 5
353778.52045 6790206.6 3
353778.96045 6792332.37 3
353778.97045 6787727.54 2
353779.47045 6790135.96 2
353779.71045 6790228.26 1
353780.11045 6787156.03 4
353780.26045 6788334.25 3
353780.42045 6786019.53 4
353780.42045 6790091.74 6
353780.42045 6790713.05 1
353780.46045 6788366.07 3
353780.54045 6787633.35 6
353780.76045 6787325.48 5
353781.53045 6788161.14 6
353781.63045 6788200.81 8
353781.94045 6787335.07 3
353782.28045 6787480.06 2
353782.77045 6787757.14 1
353782.90045 6787344.89 4
353782.98045 6787681.47 1
353783.02045 6787115.64 3
353783.11045 6790678.8 4
353783.17045 6787432.66 1
353783.31045 6790146.57 1
353783.51045 6787746.1 2
353783.57045 6791832.76 2
353783.59045 6791772.87 2
353783.75045 6787736.57 2
353783.99045 6787264.98 2
353784.00045 6787187.36 3
353784.25045 6788008.81 4
353784.41045 6787148.4 2
353784.72045 6787354.7 2
353784.75045 6790112.62 1
353784.78045 6789810.54 2
353785.10045 6790154.28 1
353785.33045 6789892.33 2
353785.77045 6787375.66 2
353785.98045 6787241.15 2
353786.00045 6787404.69 4
353786.25045 6787274.34 2
353786.31045 6792527.29 4
353786.32045 6788105.39 3
353786.36045 6787395.08 1.5
353786.43045 6788288.09 2
353786.44045 6788042.48 4
353786.52045 6788071.72 2
353786.56045 6787364.72 1
353786.79045 6790889.12 48
353786.85045 6788268.48 9
353786.94045 6789726.12 5
353787.20045 6792299.45 4
353787.80045 6787249.66 1
353787.91045 6788024.53 2
353788.11045 6792290.14 4
353788.17045 6790648 1
353788.49045 6789017.6 5
353789.26045 6790232.77 4
353789.59045 6788413.17 2
353789.65045 6787765.4 2
353789.67045 6788058.65 3
353789.68045 6788888.85 2
353789.89045 6787791.01 2
353790.04045 6790172.36 5
353790.08045 6787288.5 2
353790.14045 6787295.7 2
353790.23045 6787107.48 1
353790.27045 6790659.83 4
353790.45045 6787473.58 2
353790.57045 6788337.96 4
353790.92045 6790188.01 4
353790.98045 6791759.24 1
353791.05045 6788902.14 130.5
353791.29045 6788210.55 9
353792.14045 6792458.41 2
353792.38045 6787302.89 4
353792.40045 6788364.72 3
353792.46045 6787311.63 1
353792.48045 6787421.22 1
353792.82045 6788850.05 2
353792.85045 6787632.98 1
353792.88045 6787186.58 5
353793.00045 6792527.08 3
353793.03045 6789004.04 2
353793.48045 6788993 4
353793.89045 6789624.83 98
353793.91045 6789898.4 2
353794.70045 6788114.18 6
353794.71045 6786527.45 231
353794.72045 6787321 2
353795.01045 6790208.62 2
353795.07045 6788873.82 1
353795.13045 6789944.84 88
353795.32045 6787773.23 2
353795.66045 6787621.65 2
353796.14045 6791908.21 22
353796.17045 6791746.15 3
353796.33045 6788069.08 1
353796.57045 6787333.42 5
353796.91045 6787092.81 2
353797.12045 6788270.58 2
353797.77045 6790197.05 2
353797.83045 6790041.06 3
353797.84045 6788127.69 3
353797.85045 6790237.05 2
353798.09045 6790703.49 3
353798.11045 6787113.7 2
353798.17045 6791367.48 42
353798.36045 6787506.54 3
353798.40045 6791298.11 2
353798.65045 6790736.46 44
353798.66045 6791277.77 2
353798.67045 6788484.84 4
353798.74045 6791383.5 41
353798.94045 6788222.57 6
353798.96045 6791309.91 4
353799.74045 6791402.47 35.5
353799.78045 6789726.89 8
353799.95045 6787345.19 4
353800.00045 6791439.92 101
353800.47045 6792459.33 2
353800.58045 6792527.17 3
353800.77045 6791352.68 28
353800.89045 6787186.17 2
353801.18045 6786443.51 243
353801.62045 6788803.73 3
353801.90045 6791663.68 7
353802.00045 6788323.47 1
353802.03045 6791729.14 2
353802.05045 6790830.58 6
353802.22045 6792441.21 3
353802.36045 6786640.95 137
353802.63045 6790216.55 5
353802.71045 6787415.91 4
353802.74045 6788436.58 1
353802.87045 6791846.43 1
353803.14045 6787547.19 1
353803.20045 6792430.71 2
353803.46045 6787788.28 2
353803.50045 6791702.57 5
353803.53045 6787356.07 4
353803.61045 6792417.06 1
353803.62045 6791718.44 2
353803.67045 6792424.18 2
353803.87045 6789020.92 5
353803.94045 6787809.44 2
353804.17045 6788147.01 2
353804.31045 6788302.03 2
353804.62045 6790053.95 2
353804.66045 6791687.98 6
353804.71045 6792407.15 3
353804.77045 6791967.16 3
353804.84045 6788334.29 2
353805.05045 6790241.96 2
353805.28045 6787112.21 2
353805.38045 6787368.51 2
353805.58045 6788361.8 1
353805.78045 6789862.67 2
353805.98045 6792320.46 2
353806.23045 6792398.83 2
353806.57045 6788205.47 7
353806.64045 6791996.39 3
353806.84045 6788274.28 2
353806.85045 6792377.26 3
353807.03045 6789898.29 2
353807.06045 6787615.73 5
353807.08045 6790020.53 1
353807.08045 6790225.48 6
353807.12045 6792385.77 1
353807.16045 6792366.17 3
353807.36045 6792391.49 1
353807.38045 6790817.4 4
353807.40045 6788345.26 1
353807.60045 6792014.58 4
353807.79045 6789985.23 1
353807.82045 6792026.95 5
353807.93045 6788864.94 2
353808.01045 6789604 6
353808.08045 6792358.05 3
353808.10045 6792037.2 4
353808.29045 6792312.53 2
353808.37045 6792047.83 2
353808.44045 6792306.39 3
353808.52045 6787795.35 6
353808.58045 6788429.77 1
353808.60045 6787388.35 5
353808.66045 6789919.33 2
353808.85045 6786384.5 30
353808.98045 6787185.5 4
353809.12045 6792526.59 6
353809.34045 6788112.91 2
353809.39045 6788180.31 1
353809.86045 6792350.13 2
353810.25045 6792334.09 2
353810.30045 6789779.52 2
353810.51045 6792341.8 2
353810.59045 6788473.11 5
353810.86045 6790244.63 1
353811.13045 6790694.61 1
353811.16045 6789903.45 2
353811.23045 6790073.71 4
353811.29045 6788153.82 3
353811.82045 6790233.99 2
353811.86045 6787115.18 1
353812.20045 6787632.12 2
353812.35045 6789635.53 1
353812.71045 6788165.84 2
353812.72045 6791294.9 1
353813.15045 6788355.2 2
353813.45045 6788844.99 4
353813.74045 6789823.53 2
353813.88045 6792410.15 5
353814.38045 6787226.3 2
353814.64045 6791625.69 20
353814.74045 6787415.81 1
353814.75045 6787597.84 5
353814.77045 6788365.04 3
353814.97045 6791966.68 4
353814.99045 6787477.19 4
353815.21045 6791996.32 5
353815.26045 6789834.12 4
353815.47045 6790833.18 2
353815.68045 6792397.59 3
353815.69045 6787165.6 1
353815.83045 6789729.71 2
353815.94045 6792016.63 2
353816.05045 6792006.75 3
353816.07045 6790020.6 1
353816.18045 6792383.39 4
353816.20045 6792359.95 3
353816.48045 6791850.41 2
353816.58045 6790885.59 2
353816.58045 6792025.95 2
353816.86045 6791350.7 35
353816.86045 6792526.7 1
353816.88045 6787641.62 2
353817.05045 6792370.9 4
353817.38045 6789955.74 2
353817.41045 6788102.23 1
353817.69045 6788372.27 2
353817.73045 6790870.61 1
353817.76045 6789985.06 2
353817.88045 6788877.6 17
353818.06045 6789702.08 1
353818.25045 6792049.24 2
353818.54045 6792037.3 4
353818.98045 6788277.07 2
353819.39045 6787667.56 1
353819.52045 6792345.68 4
353819.63045 6787655.02 1
353819.65045 6787402.67 2
353819.66045 6789684.55 1
353820.84045 6788217.67 2
353820.97045 6787494.29 1
353821.02045 6792335.41 5
353821.35045 6790113.95 2
353821.36045 6788786.02 5
353821.39045 6787585.05 1
353821.42045 6790713.81 2
353821.52045 6792307.96 1
353821.55045 6789675.54 3
353821.75045 6787469.37 2
353821.81045 6788412 1
353821.93045 6789586.26 2
353822.10045 6788142.03 1
353822.11045 6790862.2 2
353822.21045 6790246.15 1
353822.39045 6787115.95 4
353822.62045 6788804.24 2
353822.69045 6792322.65 3
353822.83045 6788125.37 2
353822.90045 6789781.38 2
353823.35045 6787676.19 5
353823.36045 6787165.29 4
353823.97045 6788775.17 4
353824.16045 6788099.25 1
353824.17045 6791090.74 13
353824.30045 6792526.56 2
353824.42045 6790764.05 6
353824.46045 6791108.85 8
353824.73045 6791795.31 3
353825.23045 6787242.36 1
353825.30045 6791124.96 11.5
353825.41045 6791966.04 2
353825.42045 6792434.78 1
353825.44045 6791955.2 12.5
353825.48045 6790695.04 3
353825.51045 6787590.12 1
353825.74045 6790144.71 3
353826.28045 6788160.65 1
353826.56045 6788152.39 1
353826.61045 6787685.89 2
353826.72045 6787114.32 4
353826.76045 6787416.15 1
353826.78045 6791075.61 12
353827.06045 6787251.97 1
353827.51045 6790149.75 8
353827.54045 6788232.89 1
353827.68045 6789920.97 2
353827.88045 6789730.29 2
353827.91045 6789821.67 5
353827.95045 6791276.49 4
353828.38045 6790918.67 2
353828.66045 6792443.87 3
353829.05045 6787824.51 1
353829.11045 6786584.8 137.5
353829.11045 6787262.63 5
353829.34045 6787695.21 2
353829.58045 6788868.77 25
353829.65045 6786868.78 129
353830.15045 6788196.21 4
353830.52045 6789983.17 7
353830.62045 6788177.7 5
353830.67045 6790853.24 1
353830.84045 6787044.54 5
353831.13045 6789878.44 6
353831.30045 6787237.36 2
353831.46045 6787054.03 2
353831.72045 6787164.96 1
353832.01045 6787601.03 1
353832.14045 6787462.72 4
353832.15045 6787063.08 2
353832.18045 6789662.01 2
353832.18045 6792526.97 1
353832.39045 6791855.41 2
353832.50045 6788205.24 4
353832.68045 6787272.43 3
353832.88045 6787074.02 4
353832.89045 6788187.77 4
353833.01045 6789630.83 4
353833.21045 6787013.54 80.5
353833.41045 6790709.56 2
353833.44045 6789789.44 5
353833.52045 6789011.96 2
353833.65045 6789617.64 3
353833.69045 6790689.06 1
353833.74045 6787111.25 4
353833.74045 6789642.27 2
353834.02045 6790265.45 2
353834.07045 6792452.13 3
353834.13045 6787704.56 4
353834.49045 6793291.23 1
353834.59045 6787623.46 1
353834.77045 6788089.73 1
353834.83045 6787717.1 1
353834.95045 6787281.58 2
353835.19045 6787610.91 1
353835.44045 6787218.86 2
353835.85045 6791965.02 2
353835.89045 6787408.86 4
353835.99045 6787247.74 1
353836.19045 6788490.51 4
353836.21045 6787659 2
353836.66045 6790127.7 2
353836.83045 6788472.39 4
353837.30045 6792435.29 1
353837.44045 6791784.72 3
353837.53045 6789954.06 4
353837.94045 6791727.13 2
353837.97045 6792459.42 4
353838.08045 6786333.69 51
353838.11045 6787728.64 2
353839.06045 6790700.28 4
353839.24045 6790847.59 2
353839.35045 6787643.02 3
353839.57045 6788964.99 1
353839.62045 6791800.57 1
353839.65045 6787164.9 2
353839.69045 6787489.94 1
353840.54045 6787295.95 3
353840.65045 6791698.43 2
353840.84045 6788819.72 3
353840.85045 6791762.16 2
353840.89045 6787111.39 2
353841.32045 6787739.2 1
353841.38045 6791492.33 47
353841.68045 6789831.41 4
353842.04045 6793488.21 2
353842.13045 6790188.87 7
353842.31045 6793293.38 2
353842.39045 6787256.42 3
353842.49045 6786665.41 213
353842.55045 6789879.29 4
353842.72045 6788087.72 1
353843.07045 6790772.06 2
353843.10045 6792465.71 4
353843.68045 6789618.05 2
353843.75045 6790840.2 1
353844.15045 6787310.55 2
353844.18045 6788217.76 1
353844.26045 6788291.29 5
353844.63045 6791964.61 7
353844.66045 6790761.56 2
353844.70045 6787145.95 1
353844.80045 6787138.2 4
353844.93045 6787064.3 2
353844.96045 6790684.76 3
353844.96045 6792525.28 5
353845.25045 6791074.71 13
353845.34045 6792473.22 4
353845.44045 6787153.52 4
353845.54045 6787320.58 4
353845.55045 6789986.45 1
353845.62045 6789588.22 5
353845.87045 6789737.57 1
353846.16045 6792452.83 2
353846.41045 6787265.56 4
353846.42045 6788395.03 2
353846.50045 6791858.36 1
353846.61045 6786387.16 33
353846.76045 6793286.67 2
353846.86045 6788117.73 3
353847.29045 6791610.58 2
353847.32045 6788102.88 3
353847.38045 6789960.19 6
353847.56045 6787106.91 3
353847.74045 6787653.2 2
353847.79045 6787053.18 1
353847.83045 6788440.02 4
353848.04045 6787331.26 4
353848.17045 6791933.64 22
353848.35045 6787164.75 4
353848.70045 6791728.06 2
353848.89045 6787487.69 7
353848.93045 6790746.85 3
353849.13045 6793442.09 2
353849.14045 6788345.56 1
353849.33045 6787274.93 3
353849.45045 6786805.21 14
353849.62045 6787458.21 20.5
353849.75045 6792480.31 5
